customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned,usage_segment,value_segment,risk_band
100309,Prepaid,South,Store,35,20.12,0.2,0,3,20.12,0,Light,Mid,Medium
100310,Postpaid,Central,Web,42,22.09,15.72,1,4,23.65,1,Heavy,Mid,Medium
100311,Postpaid,East,Partner,10,38.65,11.72,3,2,38.65,1,Moderate,High,Medium
100312,Prepaid,North,App,52,24.07,10.79,0,3,24.07,1,Moderate,Mid,Medium
100313,Postpaid,East,Store,8,29.47,11.78,1,3,29.47,0,Moderate,Mid,Medium
100314,Postpaid,West,Web,61,29.0,22.44,3,1,33.38,0,Heavy,Mid,Medium
100315,Prepaid,South,Partner,67,18.41,11.77,1,0,18.41,0,Moderate,Low,Low
100316,Postpaid,Central,Web,47,20.64,9.81,0,1,20.64,0,Moderate,Mid,Low
100317,Postpaid,East,App,40,32.44,18.98,1,4,35.37,0,Heavy,High,Medium
100318,Prepaid,East,Web,53,21.88,13.38,1,3,22.46,0,Moderate,Mid,Medium
100319,Business,Central,App,18,58.14,24.54,1,3,63.4,1,Heavy,VIP,Medium
100320,Family,East,App,67,32.69,39.84,0,3,44.38,0,Power,High,Medium
100321,Postpaid,East,Store,64,28.77,16.94,1,3,30.84,0,Heavy,Mid,Medium
100322,Prepaid,North,Web,51,11.02,7.15,3,1,11.02,0,Moderate,Low,Medium
100323,Postpaid,South,App,72,32.51,10.43,1,2,32.51,0,Moderate,Mid,Medium
100324,Family,South,App,22,24.11,21.64,0,3,28.16,0,Heavy,Mid,Medium
100325,Postpaid,North,Web,64,25.34,9.67,2,2,25.34,0,Moderate,Mid,Medium
100326,Family,East,App,3,47.47,30.46,0,2,55.22,0,Heavy,High,Low
100327,Postpaid,North,Web,54,23.55,19.98,2,4,26.9,0,Heavy,Mid,Elevated
100328,Postpaid,South,Store,21,36.31,16.13,3,3,38.05,0,Heavy,High,Elevated
100329,Prepaid,East,Store,70,24.79,6.11,1,3,24.79,0,Moderate,Mid,Medium
100330,Family,South,App,41,32.11,12.54,0,3,32.33,1,Moderate,Mid,Medium
100331,Prepaid,West,Partner,15,25.32,13.23,5,2,25.83,0,Moderate,Mid,Elevated
100332,Postpaid,West,Partner,23,29.64,18.02,1,3,32.17,1,Heavy,Mid,Medium
100333,Family,South,App,64,33.66,17.83,0,1,36.11,0,Heavy,High,Low
100334,Prepaid,North,Web,58,13.76,7.46,0,2,13.76,0,Moderate,Low,Low
100335,Postpaid,East,Web,26,31.1,14.12,0,3,31.99,0,Moderate,Mid,Medium
100336,Prepaid,North,App,19,13.35,8.94,1,2,13.35,0,Moderate,Low,Medium
100337,Family,East,Store,3,38.15,35.56,1,0,48.05,1,Power,High,Low
100338,Prepaid,West,Web,9,26.98,12.42,6,1,27.16,1,Moderate,Mid,Elevated
100339,Business,West,Store,3,49.66,27.42,0,1,56.13,0,Heavy,High,Low
100340,Prepaid,East,Partner,24,25.44,4.24,1,4,25.44,0,Light,Mid,Medium
100341,Business,Central,App,14,51.46,27.17,3,0,57.83,1,Heavy,High,Medium
100342,Family,North,Partner,2,44.48,22.8,1,1,49.02,0,Heavy,High,Low
100343,Postpaid,Central,Partner,57,24.48,20.98,1,4,28.25,0,Heavy,Mid,Medium
100344,Family,West,App,64,43.93,18.91,1,1,46.83,0,Heavy,High,Low
100345,Family,East,App,65,37.01,13.42,1,2,37.61,0,Moderate,High,Medium
100346,Business,North,Store,61,58.49,22.56,3,2,62.93,1,Heavy,VIP,Medium
100347,Prepaid,North,Partner,10,16.24,4.04,1,5,16.24,0,Light,Low,Elevated
100348,Postpaid,Central,App,12,24.19,4.15,0,7,24.19,0,Light,Mid,Elevated
100349,Prepaid,South,App,61,22.51,6.79,0,1,22.51,0,Moderate,Mid,Low
100350,Postpaid,Central,Web,2,27.19,17.42,1,3,29.46,0,Heavy,Mid,Medium
100351,Prepaid,East,App,55,15.04,7.46,1,5,15.04,0,Moderate,Low,Elevated
100352,Postpaid,East,Store,10,34.35,5.25,3,4,34.35,0,Moderate,Mid,Elevated
100353,Postpaid,West,Store,4,31.52,0.2,0,2,31.52,0,Light,Mid,Low
100354,Postpaid,South,Partner,57,32.54,16.89,1,6,34.59,1,Heavy,Mid,Elevated
100355,Postpaid,East,App,53,30.02,18.0,2,2,32.54,0,Heavy,Mid,Medium
100356,Family,Central,Partner,7,31.85,20.35,1,2,35.36,0,Heavy,High,Medium
100357,Family,South,Store,3,46.32,31.15,0,1,54.36,0,Heavy,High,Low
100358,Postpaid,Central,Partner,64,36.63,18.83,1,0,39.5,0,Heavy,High,Low
100359,Postpaid,Central,App,19,27.91,27.65,2,3,34.48,1,Heavy,Mid,Medium
100360,Business,North,Web,70,47.99,29.58,0,3,55.37,0,Heavy,High,Medium
100361,Prepaid,East,Web,39,8.0,14.51,0,1,9.05,1,Moderate,Low,Low
100362,Prepaid,North,Web,71,16.58,7.25,2,2,16.58,1,Moderate,Low,Medium
100363,Prepaid,West,App,66,17.27,4.18,1,4,17.27,0,Light,Low,Medium
100364,Postpaid,Central,Store,45,37.09,12.54,2,1,37.32,0,Moderate,High,Medium
100365,Postpaid,Central,App,8,35.82,9.91,2,3,35.82,0,Moderate,High,Medium
100366,Family,Central,App,65,34.0,16.35,1,4,35.82,0,Heavy,High,Medium
100367,Postpaid,South,Web,26,30.45,0.2,0,2,30.45,1,Light,Mid,Low
100368,Prepaid,East,Partner,19,20.94,1.55,1,0,20.94,1,Light,Mid,Low
100369,Family,South,Store,42,33.52,29.8,1,2,40.99,0,Heavy,High,Medium
100370,Family,Central,App,26,30.31,2.14,1,1,30.31,0,Light,Mid,Low
100371,Prepaid,North,App,54,21.23,8.11,2,2,21.23,1,Moderate,Mid,Medium
100372,Postpaid,North,App,20,26.62,12.9,1,0,27.0,0,Moderate,Mid,Low
100373,Prepaid,North,App,66,25.05,3.55,0,2,25.05,0,Light,Mid,Low
100374,Prepaid,North,Web,8,10.77,11.4,2,0,10.77,0,Moderate,Low,Low
100375,Prepaid,North,App,34,14.73,10.07,1,2,14.73,1,Moderate,Low,Medium
100376,Business,North,App,70,59.67,38.37,0,2,70.74,0,Power,VIP,Low
100377,Postpaid,Central,Web,61,31.94,14.78,0,4,33.1,0,Moderate,Mid,Medium
100378,Postpaid,West,App,60,34.38,21.06,0,0,38.19,0,Heavy,High,Low
100379,Family,South,App,45,39.36,23.26,2,0,44.09,0,Heavy,High,Low
100380,Postpaid,West,Store,41,23.87,20.28,0,0,27.35,0,Heavy,Mid,Low
100381,Business,East,App,15,41.08,32.04,0,1,49.5,0,Heavy,High,Low
100382,Family,West,Store,22,30.38,24.23,1,5,35.52,1,Heavy,High,Elevated
100383,Postpaid,South,Store,42,22.69,15.09,4,2,23.99,0,Heavy,Mid,Elevated
100384,Postpaid,East,Web,23,23.84,20.18,1,2,27.28,0,Heavy,Mid,Medium
100385,Business,South,App,23,56.39,28.39,2,3,63.27,0,Heavy,VIP,Medium
100386,Postpaid,North,App,49,31.57,15.37,1,1,32.99,0,Heavy,Mid,Low
100387,Business,East,Web,51,56.04,15.34,2,2,57.45,1,Heavy,High,Medium
100388,Prepaid,West,App,36,20.56,10.16,0,0,20.56,0,Moderate,Mid,Low
100389,Family,West,App,21,42.35,19.5,2,3,45.5,0,Heavy,High,Medium
100390,Postpaid,South,App,13,29.36,10.05,0,3,29.36,0,Moderate,Mid,Medium
100391,Prepaid,East,App,19,15.69,7.96,1,1,15.69,0,Moderate,Low,Low
100392,Postpaid,West,App,24,26.78,10.45,1,2,26.78,1,Moderate,Mid,Medium
100393,Postpaid,North,Partner,69,28.4,25.93,1,1,34.25,0,Heavy,Mid,Low
100394,Prepaid,North,Store,24,21.81,5.18,2,1,21.81,0,Moderate,Mid,Medium
100395,Postpaid,South,Store,66,21.98,12.21,0,5,22.07,1,Moderate,Mid,Medium
100396,Family,South,App,39,33.54,18.93,0,4,36.45,0,Heavy,High,Medium
100397,Prepaid,South,App,33,22.81,5.7,1,3,22.81,0,Moderate,Mid,Medium
100398,Postpaid,North,Web,20,26.72,15.01,1,1,27.98,0,Heavy,Mid,Low
100399,Postpaid,West,Web,56,26.62,7.96,0,1,26.62,0,Moderate,Mid,Low
100400,Prepaid,West,Partner,61,25.0,5.34,1,4,25.0,1,Moderate,Mid,Medium
100401,Family,West,App,71,47.08,5.79,1,1,47.08,0,Moderate,High,Low
100402,Family,West,App,60,37.37,27.68,2,5,43.95,0,Heavy,High,Elevated
100403,Prepaid,South,Web,7,22.68,7.63,0,3,22.68,0,Moderate,Mid,Medium
100404,Business,Central,App,64,58.76,12.29,1,4,58.88,0,Moderate,High,Medium
100405,Family,West,App,44,30.34,22.43,2,1,34.72,0,Heavy,Mid,Medium
100406,Prepaid,East,App,37,14.84,12.1,3,6,14.89,1,Moderate,Low,Elevated
100407,Family,South,App,19,38.0,5.84,1,4,38.0,0,Moderate,High,Medium
100408,Prepaid,West,Web,37,10.63,11.59,1,3,10.63,1,Moderate,Low,Medium
100409,Business,West,Web,58,52.48,31.52,2,5,60.68,1,Heavy,VIP,Elevated
100410,Postpaid,West,Store,43,37.64,20.07,0,5,41.03,1,Heavy,High,Medium
100411,Postpaid,West,App,8,30.32,29.11,0,3,37.51,0,Heavy,High,Medium
100412,Prepaid,Central,Web,55,9.08,11.44,0,3,9.08,0,Moderate,Low,Medium
100413,Family,Central,Store,57,35.49,16.63,1,4,37.43,0,Heavy,High,Medium
100414,Prepaid,West,Web,49,31.31,7.22,1,3,31.31,0,Moderate,Mid,Medium
100415,Prepaid,Central,Store,15,14.98,7.97,0,4,14.98,1,Moderate,Low,Medium
100416,Prepaid,Central,Partner,22,23.29,6.41,1,2,23.29,0,Moderate,Mid,Medium
100417,Family,North,App,33,33.58,24.64,1,1,38.89,1,Heavy,High,Low
100418,Prepaid,West,Store,63,11.38,11.26,1,3,11.38,0,Moderate,Low,Medium
100419,Family,North,Web,59,44.76,18.64,1,1,47.55,0,Heavy,High,Low
100420,Postpaid,South,Partner,7,41.49,18.39,1,5,44.17,0,Heavy,High,Elevated
100421,Prepaid,South,Partner,5,15.03,5.02,2,0,15.03,1,Moderate,Low,Low
100422,Prepaid,East,App,4,18.02,13.04,0,2,18.45,1,Moderate,Low,Low
100423,Prepaid,North,Web,67,14.17,4.41,1,3,14.17,0,Light,Low,Medium
100424,Postpaid,South,App,63,36.27,12.16,2,6,36.33,0,Moderate,High,Elevated
100425,Family,North,Web,16,37.72,14.37,1,4,38.72,0,Moderate,High,Medium
100426,Prepaid,West,App,66,23.27,7.37,1,5,23.27,0,Moderate,Mid,Elevated
100427,Family,Central,App,37,32.48,16.61,1,1,34.42,0,Heavy,Mid,Low
100428,Prepaid,Central,Partner,23,20.27,11.31,2,2,20.27,1,Moderate,Mid,Medium
100429,Family,East,Web,53,39.87,17.41,2,6,42.15,1,Heavy,High,Elevated
100430,Business,South,Store,5,42.31,33.27,0,3,51.24,0,Heavy,High,Medium
100431,Family,Central,App,9,42.67,26.31,1,7,48.67,0,Heavy,High,Elevated
100432,Postpaid,North,App,19,33.06,17.92,0,0,35.54,0,Heavy,High,Low
100433,Family,Central,App,44,38.75,15.82,1,4,40.36,0,Heavy,High,Medium
100434,Prepaid,West,App,61,18.26,14.23,1,1,19.2,1,Moderate,Low,Low
100435,Prepaid,East,Partner,38,13.53,4.12,1,5,13.53,1,Light,Low,Elevated
100436,Prepaid,North,Store,32,12.94,5.95,0,2,12.94,0,Moderate,Low,Low
100437,Postpaid,North,App,43,35.81,8.31,2,2,35.81,0,Moderate,High,Medium
100438,Family,East,Web,1,47.61,13.88,2,3,48.4,1,Moderate,High,Medium
100439,Postpaid,East,App,48,24.97,20.75,2,1,28.64,0,Heavy,Mid,Medium
100440,Family,Central,App,58,46.14,25.94,0,2,51.99,0,Heavy,High,Low
100441,Prepaid,West,App,31,17.12,11.72,1,2,17.12,1,Moderate,Low,Medium
100442,Family,East,App,47,40.13,12.49,0,0,40.33,0,Moderate,High,Low
100443,Prepaid,South,Store,22,22.6,7.99,1,2,22.6,1,Moderate,Mid,Medium
100444,Prepaid,East,Web,68,16.75,15.81,2,3,18.35,1,Heavy,Low,Medium
100445,Postpaid,North,Store,14,28.93,25.76,2,3,34.71,0,Heavy,Mid,Medium
100446,Business,West,Web,10,47.75,29.52,1,1,55.11,0,Heavy,High,Low
100447,Postpaid,West,Partner,68,34.35,17.66,1,2,36.72,1,Heavy,High,Medium
100448,Prepaid,West,Web,37,11.65,7.47,0,4,11.65,0,Moderate,Low,Medium
100449,Postpaid,East,Partner,29,29.75,33.64,0,1,38.84,0,Heavy,High,Low
100450,Prepaid,South,Partner,59,23.2,11.15,1,5,23.2,0,Moderate,Mid,Elevated
100451,Family,West,Web,21,45.7,3.49,2,6,45.7,0,Light,High,Elevated
100452,Postpaid,West,App,22,31.11,1.65,1,5,31.11,0,Light,Mid,Elevated
100453,Prepaid,West,App,4,14.62,6.05,1,5,14.62,0,Moderate,Low,Elevated
100454,Prepaid,East,Web,38,9.16,3.44,0,3,9.16,0,Light,Low,Medium
100455,Prepaid,Central,Web,55,15.29,8.11,2,4,15.29,1,Moderate,Low,Elevated
100456,Business,South,Web,72,59.16,23.85,0,0,64.13,0,Heavy,VIP,Low
100457,Postpaid,South,Web,38,34.1,19.66,1,1,37.31,0,Heavy,High,Low
100458,Family,West,Web,6,49.97,22.14,0,1,54.23,0,Heavy,High,Low
100459,Postpaid,North,Web,14,32.61,19.75,1,5,35.86,0,Heavy,High,Elevated
100460,Postpaid,West,Web,21,36.34,27.96,2,3,43.05,0,Heavy,High,Medium
100461,Prepaid,South,App,65,18.27,11.25,4,4,18.27,1,Moderate,Low,Elevated
100462,Business,North,Store,42,52.38,23.81,0,5,57.34,0,Heavy,High,Medium
100463,Prepaid,North,App,68,20.49,10.45,2,1,20.49,1,Moderate,Mid,Medium
100464,Postpaid,Central,App,61,27.72,17.01,0,3,29.83,0,Heavy,Mid,Medium
100465,Postpaid,West,Store,64,26.32,0.2,3,1,26.32,0,Light,Mid,Medium
100466,Postpaid,South,App,21,33.92,5.57,4,2,33.92,0,Moderate,Mid,Elevated
100467,Business,North,Partner,41,59.58,23.8,2,2,64.54,1,Heavy,VIP,Medium
100468,Prepaid,South,Store,5,18.31,5.09,4,2,18.31,0,Moderate,Low,Elevated
100469,Postpaid,South,Web,27,26.99,10.28,3,2,26.99,0,Moderate,Mid,Medium
100470,Postpaid,West,App,23,32.38,8.93,0,2,32.38,1,Moderate,Mid,Low
100471,Postpaid,South,Web,12,34.44,10.63,4,4,34.44,1,Moderate,Mid,Elevated
100472,Prepaid,South,Store,5,25.18,10.45,3,5,25.18,1,Moderate,Mid,Elevated
100473,Prepaid,North,Store,28,15.18,2.66,0,4,15.18,0,Light,Low,Medium
100474,Prepaid,West,Web,6,20.51,5.07,0,1,20.51,0,Moderate,Mid,Low
100475,Prepaid,West,Store,45,19.16,12.62,0,1,19.42,0,Moderate,Low,Low
100476,Postpaid,West,Store,20,32.79,0.2,0,0,32.79,0,Light,Mid,Low
100477,Postpaid,East,Web,17,38.24,7.0,1,4,38.24,0,Moderate,High,Medium
100478,Postpaid,Central,Web,8,27.45,7.07,1,0,27.45,0,Moderate,Mid,Low
100479,Postpaid,East,App,34,25.73,12.31,1,4,25.86,0,Moderate,Mid,Medium
100480,Postpaid,Central,Partner,13,45.73,22.82,0,5,50.27,0,Heavy,High,Medium
100481,Prepaid,West,App,42,13.64,1.73,2,4,13.64,1,Light,Low,Elevated
100482,Postpaid,North,App,72,35.13,5.96,0,2,35.13,0,Moderate,High,Low
100483,Prepaid,West,App,53,15.55,4.99,1,4,15.55,0,Light,Low,Medium
100484,Prepaid,East,App,9,18.32,14.07,1,3,19.19,1,Moderate,Low,Medium
100485,Postpaid,West,App,7,22.63,12.73,1,4,22.94,1,Moderate,Mid,Medium
100486,Postpaid,North,Web,64,46.25,13.38,0,5,46.83,1,Moderate,High,Medium
100487,Prepaid,East,Store,63,30.82,2.79,0,4,30.82,0,Light,Mid,Medium
100488,Postpaid,Central,Partner,27,26.91,6.91,2,4,26.91,1,Moderate,Mid,Elevated
100489,Postpaid,South,App,33,22.02,24.1,0,3,27.1,0,Heavy,Mid,Medium
100490,Postpaid,North,Store,28,17.93,8.01,1,1,17.93,1,Moderate,Low,Low
100491,Postpaid,South,App,42,34.22,16.78,2,4,36.23,0,Heavy,High,Elevated
100492,Postpaid,East,Store,16,24.97,6.6,0,5,24.97,1,Moderate,Mid,Medium
100493,Prepaid,West,App,68,19.69,6.23,2,1,19.69,1,Moderate,Low,Medium
100494,Family,West,Web,30,40.97,31.05,1,4,48.97,1,Heavy,High,Medium
100495,Postpaid,Central,Web,13,33.23,19.51,3,4,36.38,0,Heavy,High,Elevated
100496,Postpaid,East,App,22,32.34,22.5,2,2,36.75,0,Heavy,High,Medium
100497,Postpaid,South,App,64,34.51,21.39,3,4,38.46,0,Heavy,High,Elevated
100498,Postpaid,South,App,21,34.74,0.3,0,2,34.74,1,Light,Mid,Low
100499,Postpaid,South,App,58,25.7,17.87,1,4,28.17,0,Heavy,Mid,Medium
100500,Family,West,Web,56,27.7,0.2,0,3,27.7,0,Light,Mid,Medium
100501,Family,North,Store,72,41.1,30.67,0,3,48.94,0,Heavy,High,Medium
100502,Business,South,Web,12,54.86,25.32,0,1,60.45,0,Heavy,VIP,Low
100503,Postpaid,Central,Partner,29,30.65,6.65,1,1,30.65,1,Moderate,Mid,Low
100504,Postpaid,East,App,61,18.78,17.46,3,1,21.08,1,Heavy,Mid,Medium
100505,Family,North,Partner,10,40.0,7.97,3,3,40.0,0,Moderate,High,Elevated
100506,Prepaid,West,Web,3,24.42,12.22,1,2,24.52,0,Moderate,Mid,Medium
100507,Family,East,App,2,36.71,17.66,1,1,39.09,0,Heavy,High,Low
100508,Postpaid,Central,Web,6,35.79,12.6,4,1,36.04,0,Moderate,High,Medium
100509,Prepaid,West,Store,58,18.53,9.73,0,3,18.53,1,Moderate,Low,Medium
100510,Prepaid,North,Web,26,13.3,6.29,4,1,13.3,0,Moderate,Low,Medium
100511,Family,South,Web,10,44.82,18.74,3,1,47.65,0,Heavy,High,Medium
100512,Prepaid,South,Partner,51,30.12,10.04,3,1,30.12,0,Moderate,Mid,Medium
100513,Prepaid,West,Web,23,26.96,8.88,2,1,26.96,0,Moderate,Mid,Medium
100514,Prepaid,East,Web,10,19.41,1.78,0,4,19.41,0,Light,Low,Medium
100515,Prepaid,West,App,72,8.49,3.02,1,1,8.49,0,Light,Low,Low
100516,Prepaid,East,Partner,43,20.62,7.05,3,1,20.62,0,Moderate,Mid,Medium
100517,Family,South,Web,32,51.88,3.46,2,2,51.88,0,Light,High,Medium
100518,Prepaid,North,Web,67,15.93,5.53,0,0,15.93,0,Moderate,Low,Low
100519,Family,South,Web,17,35.36,13.93,2,3,36.18,1,Moderate,High,Medium
100520,Family,South,App,43,39.08,14.76,0,0,40.24,0,Moderate,High,Low
100521,Postpaid,East,App,55,35.3,9.38,2,1,35.3,1,Moderate,High,Medium
100522,Prepaid,Central,Web,1,22.99,11.52,6,4,22.99,1,Moderate,Mid,Critical
100523,Postpaid,South,Partner,20,33.53,10.68,0,5,33.53,0,Moderate,Mid,Medium
100524,Prepaid,West,Web,7,19.98,8.5,2,2,19.98,0,Moderate,Low,Medium
100525,Postpaid,North,Store,39,40.34,17.21,0,2,42.52,0,Heavy,High,Low
100526,Business,West,App,49,51.72,0.2,1,3,51.72,1,Light,High,Medium
100527,Business,North,Store,12,49.03,26.73,2,1,55.21,0,Heavy,High,Medium
100528,Family,West,App,11,36.84,17.25,2,2,39.05,0,Heavy,High,Medium
100529,Prepaid,North,Partner,34,10.4,7.75,0,2,10.4,0,Moderate,Low,Low
100530,Postpaid,North,Store,29,21.66,13.48,2,1,22.28,0,Moderate,Mid,Medium
100531,Postpaid,East,App,8,36.09,26.48,1,5,42.17,0,Heavy,High,Elevated
100532,Postpaid,South,Store,50,39.59,7.4,1,4,39.59,0,Moderate,High,Medium
100533,Postpaid,East,Partner,56,30.92,3.78,1,8,30.92,0,Light,Mid,Elevated
100534,Prepaid,South,Store,31,21.03,9.04,0,2,21.03,0,Moderate,Mid,Low
100535,Prepaid,Central,App,27,23.85,0.6,0,4,23.85,1,Light,Mid,Medium
100536,Postpaid,South,Store,12,24.54,20.51,0,2,28.12,0,Heavy,Mid,Low
100537,Prepaid,East,Store,23,10.86,5.95,2,1,10.86,0,Moderate,Low,Medium
100538,Prepaid,Central,App,37,24.59,6.58,2,0,24.59,1,Moderate,Mid,Low
100539,Family,West,Web,72,44.61,21.09,0,2,48.43,0,Heavy,High,Low
100540,Business,South,App,14,58.45,6.2,3,3,58.45,0,Moderate,High,Elevated
100541,Postpaid,East,Store,60,33.76,23.45,0,2,38.57,0,Heavy,High,Low
100542,Family,North,Store,37,36.69,21.66,1,4,40.75,1,Heavy,High,Medium
100543,Business,East,Store,40,50.03,37.88,2,1,60.9,0,Power,VIP,Medium
100544,Prepaid,East,Store,22,18.39,8.99,1,4,18.39,1,Moderate,Low,Medium
100545,Postpaid,West,Web,68,28.96,16.85,4,4,31.0,0,Heavy,Mid,Elevated
100546,Postpaid,Central,App,5,29.92,7.59,3,2,29.92,1,Moderate,Mid,Medium
100547,Prepaid,North,App,16,21.99,0.2,1,2,21.99,1,Light,Mid,Medium
100548,Family,North,Web,23,38.22,22.19,4,2,42.5,1,Heavy,High,Elevated
100549,Postpaid,South,Partner,42,32.98,9.15,0,2,32.98,0,Moderate,Mid,Low
100550,Postpaid,East,App,31,22.89,13.71,1,2,23.6,0,Moderate,Mid,Medium
100551,Prepaid,South,App,67,16.7,13.1,1,4,17.16,1,Moderate,Low,Medium
100552,Prepaid,West,Partner,14,14.35,10.44,0,3,14.35,1,Moderate,Low,Medium
100553,Family,East,App,42,32.85,25.05,3,1,38.34,0,Heavy,High,Medium
100554,Prepaid,Central,Partner,35,15.55,8.46,1,0,15.55,0,Moderate,Low,Low
100555,Prepaid,South,Web,23,11.44,13.21,2,5,11.95,1,Moderate,Low,Elevated
100556,Prepaid,North,App,2,16.72,6.91,2,4,16.72,1,Moderate,Low,Elevated
100557,Postpaid,South,App,59,32.86,31.39,1,2,41.01,0,Heavy,High,Medium
100558,Postpaid,West,Partner,15,20.67,22.58,1,4,25.12,0,Heavy,Mid,Medium
100559,Postpaid,South,App,10,20.33,16.36,0,4,22.16,0,Heavy,Mid,Medium
100560,Prepaid,South,Store,42,23.41,6.61,3,0,23.41,0,Moderate,Mid,Medium
100561,Prepaid,South,App,11,18.03,17.02,4,1,20.14,1,Heavy,Mid,Medium
100562,Family,West,Store,47,46.58,27.86,0,2,53.24,0,Heavy,High,Low
100563,Postpaid,Central,Web,53,41.06,5.3,2,2,41.06,0,Moderate,High,Medium
100564,Postpaid,South,Web,17,28.2,0.2,1,2,28.2,0,Light,Mid,Medium
100565,Postpaid,North,App,5,27.89,2.83,0,4,27.89,0,Light,Mid,Medium
100566,Family,East,Store,7,40.18,14.22,0,0,41.11,0,Moderate,High,Low
100567,Prepaid,South,Web,4,10.38,9.38,0,2,10.38,0,Moderate,Low,Low
100568,Postpaid,Central,App,35,17.65,10.64,2,2,17.65,0,Moderate,Low,Medium
100569,Postpaid,East,Web,28,24.18,13.42,2,2,24.77,0,Moderate,Mid,Medium
100570,Prepaid,West,Store,56,9.45,10.05,1,5,9.45,0,Moderate,Low,Elevated
100571,Family,Central,App,29,24.75,17.91,0,2,27.23,0,Heavy,Mid,Low
100572,Postpaid,West,Partner,47,29.72,11.43,0,1,29.72,0,Moderate,Mid,Low
100573,Family,South,Store,34,44.53,20.92,2,1,48.28,0,Heavy,High,Medium
100574,Family,West,App,31,41.62,11.4,2,5,41.62,0,Moderate,High,Elevated
100575,Postpaid,South,App,54,17.6,9.58,1,1,17.6,0,Moderate,Low,Low
100576,Family,East,App,37,46.9,0.2,2,3,46.9,1,Light,High,Medium
100577,Postpaid,Central,App,41,28.93,10.45,3,2,28.93,0,Moderate,Mid,Medium
100578,Family,South,App,33,35.47,9.21,0,4,35.47,0,Moderate,High,Medium
100579,Postpaid,East,Web,52,29.65,24.76,1,4,35.01,0,Heavy,High,Medium
100580,Postpaid,North,Web,22,29.54,8.95,0,4,29.54,0,Moderate,Mid,Medium
100581,Postpaid,North,App,4,30.98,20.64,0,1,34.61,0,Heavy,Mid,Low
100582,Prepaid,West,Web,31,19.17,4.25,4,3,19.17,1,Light,Low,Elevated
100583,Postpaid,West,Web,23,27.97,28.73,1,5,34.99,0,Heavy,Mid,Elevated
100584,Family,West,Store,65,44.38,11.66,2,3,44.38,0,Moderate,High,Medium
100585,Postpaid,South,Partner,70,44.9,5.88,2,3,44.9,1,Moderate,High,Medium
100586,Prepaid,North,App,16,13.15,11.29,0,3,13.15,0,Moderate,Low,Medium
100587,Prepaid,East,App,31,23.61,15.1,1,3,24.91,1,Heavy,Mid,Medium
100588,Prepaid,East,App,32,20.13,15.21,2,4,21.48,1,Heavy,Mid,Elevated
100589,Prepaid,West,App,17,22.93,7.74,1,1,22.93,1,Moderate,Mid,Low
100590,Business,West,Store,1,51.6,27.44,2,4,58.08,0,Heavy,High,Elevated
100591,Postpaid,Central,App,72,30.02,15.9,3,5,31.65,0,Heavy,Mid,Elevated
100592,Prepaid,West,Store,47,12.39,4.33,2,2,12.39,0,Light,Low,Medium
100593,Postpaid,South,Partner,30,35.27,18.81,0,2,38.13,0,Heavy,High,Low
100594,Prepaid,West,Web,14,13.44,8.98,1,3,13.44,0,Moderate,Low,Medium
100595,Prepaid,West,Web,35,20.97,4.75,0,5,20.97,1,Light,Mid,Medium
100596,Postpaid,Central,Web,20,22.22,16.18,0,4,23.98,0,Heavy,Mid,Medium
100597,Postpaid,East,Web,17,28.06,7.08,1,5,28.06,0,Moderate,Mid,Elevated
100598,Business,West,Store,69,58.22,29.55,0,0,65.59,0,Heavy,VIP,Low
100599,Postpaid,South,App,48,26.29,21.59,1,5,30.31,1,Heavy,Mid,Elevated
100600,Postpaid,West,App,23,30.5,17.3,1,0,32.73,0,Heavy,Mid,Low
100601,Family,Central,App,15,32.62,19.13,3,6,35.61,0,Heavy,High,Elevated
100602,Family,Central,Store,56,43.23,10.42,0,3,43.23,0,Moderate,High,Medium
100603,Family,North,Store,44,20.89,11.83,2,1,20.89,0,Moderate,Mid,Medium
100604,Business,South,App,62,64.4,21.68,0,4,68.46,1,Heavy,VIP,Medium
100605,Family,West,App,55,28.22,9.6,0,3,28.22,0,Moderate,Mid,Medium
100606,Family,West,Web,29,36.0,20.91,0,5,39.74,0,Heavy,High,Medium
100607,Prepaid,Central,App,47,16.72,8.8,2,0,16.72,0,Moderate,Low,Low
100608,Family,South,App,28,38.2,9.98,0,3,38.2,0,Moderate,High,Medium
100609,Postpaid,Central,App,7,20.37,12.74,0,1,20.68,0,Moderate,Mid,Low
100610,Postpaid,West,App,3,32.93,9.57,0,5,32.93,0,Moderate,Mid,Medium
100611,Postpaid,North,Web,6,32.81,10.11,0,2,32.81,0,Moderate,Mid,Low
100612,Business,North,App,67,38.66,26.91,1,6,44.92,0,Heavy,High,Elevated
100613,Business,West,App,61,59.39,35.79,0,0,69.39,0,Power,VIP,Low
100614,Prepaid,North,Partner,29,16.72,6.04,1,2,16.72,0,Moderate,Low,Medium
100615,Family,West,Store,66,33.2,6.53,0,1,33.2,0,Moderate,Mid,Low
100616,Family,East,Store,54,41.76,13.37,1,5,42.34,0,Moderate,High,Elevated
100617,Postpaid,East,Web,10,37.59,12.38,1,2,37.75,0,Moderate,High,Medium
100618,Prepaid,South,App,17,26.05,7.51,1,2,26.05,1,Moderate,Mid,Medium
