customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned
100420,Postpaid,South,Partner,7,41.49,18.39,1,5,44.17,0
100421,Prepaid,South,Partner,5,15.03,5.02,2,0,15.03,1
100422,Prepaid,East,App,4,18.02,13.04,0,2,18.45,1
100423,Prepaid,North,Web,67,14.17,4.41,1,3,14.17,0
100424,Postpaid,South,App,63,36.27,12.16,2,6,36.33,0
100425,Family,North,Web,16,37.72,14.37,1,4,38.72,0
100426,Prepaid,West,App,66,23.27,7.37,1,5,23.27,0
100427,Family,Central,App,37,32.48,16.61,1,1,34.42,0
100428,Prepaid,Central,Partner,23,20.27,11.31,2,2,20.27,1
100429,Family,East,Web,53,39.87,17.41,2,6,42.15,1
100430,Business,South,Store,5,42.31,33.27,0,3,51.24,0
100431,Family,Central,App,9,42.67,26.31,1,7,48.67,0
100432,Postpaid,North,App,19,33.06,17.92,0,0,35.54,0
100433,Family,Central,App,44,38.75,15.82,1,4,40.36,0
100434,Prepaid,West,App,61,18.26,14.23,1,1,19.2,1
100435,Prepaid,East,Partner,38,13.53,4.12,1,5,13.53,1
100436,Prepaid,North,Store,32,12.94,5.95,0,2,12.94,0
100437,Postpaid,North,App,43,35.81,8.31,2,2,35.81,0
100438,Family,East,Web,1,47.61,13.88,2,3,48.4,1
100439,Postpaid,East,App,48,24.97,20.75,2,1,28.64,0
100440,Family,Central,App,58,46.14,25.94,0,2,51.99,0
100441,Prepaid,West,App,31,17.12,11.72,1,2,17.12,1
100442,Family,East,App,47,40.13,12.49,0,0,40.33,0
100443,Prepaid,South,Store,22,22.6,7.99,1,2,22.6,1
100444,Prepaid,East,Web,68,16.75,15.81,2,3,18.35,1
100445,Postpaid,North,Store,14,28.93,25.76,2,3,34.71,0
100446,Business,West,Web,10,47.75,29.52,1,1,55.11,0
100447,Postpaid,West,Partner,68,34.35,17.66,1,2,36.72,1
100448,Prepaid,West,Web,37,11.65,7.47,0,4,11.65,0
100449,Postpaid,East,Partner,29,29.75,33.64,0,1,38.84,0
100450,Prepaid,South,Partner,59,23.2,11.15,1,5,23.2,0
100451,Family,West,Web,21,45.7,3.49,2,6,45.7,0
100452,Postpaid,West,App,22,31.11,1.65,1,5,31.11,0
100453,Prepaid,West,App,4,14.62,6.05,1,5,14.62,0
100454,Prepaid,East,Web,38,9.16,3.44,0,3,9.16,0
100455,Prepaid,Central,Web,55,15.29,8.11,2,4,15.29,1
100456,Business,South,Web,72,59.16,23.85,0,0,64.13,0
100457,Postpaid,South,Web,38,34.1,19.66,1,1,37.31,0
100458,Family,West,Web,6,49.97,22.14,0,1,54.23,0
100459,Postpaid,North,Web,14,32.61,19.75,1,5,35.86,0
100460,Postpaid,West,Web,21,36.34,27.96,2,3,43.05,0
100461,Prepaid,South,App,65,18.27,11.25,4,4,18.27,1
100462,Business,North,Store,42,52.38,23.81,0,5,57.34,0
100463,Prepaid,North,App,68,20.49,10.45,2,1,20.49,1
100464,Postpaid,Central,App,61,27.72,17.01,0,3,29.83,0
100465,Postpaid,West,Store,64,26.32,0.2,3,1,26.32,0
100466,Postpaid,South,App,21,33.92,5.57,4,2,33.92,0
100467,Business,North,Partner,41,59.58,23.8,2,2,64.54,1
100468,Prepaid,South,Store,5,18.31,5.09,4,2,18.31,0
100469,Postpaid,South,Web,27,26.99,10.28,3,2,26.99,0
100470,Postpaid,West,App,23,32.38,8.93,0,2,32.38,1
100471,Postpaid,South,Web,12,34.44,10.63,4,4,34.44,1
100472,Prepaid,South,Store,5,25.18,10.45,3,5,25.18,1
100473,Prepaid,North,Store,28,15.18,2.66,0,4,15.18,0
100474,Prepaid,West,Web,6,20.51,5.07,0,1,20.51,0
100475,Prepaid,West,Store,45,19.16,12.62,0,1,19.42,0
100476,Postpaid,West,Store,20,32.79,0.2,0,0,32.79,0
100477,Postpaid,East,Web,17,38.24,7.0,1,4,38.24,0
100478,Postpaid,Central,Web,8,27.45,7.07,1,0,27.45,0
100479,Postpaid,East,App,34,25.73,12.31,1,4,25.86,0
100480,Postpaid,Central,Partner,13,45.73,22.82,0,5,50.27,0
100481,Prepaid,West,App,42,13.64,1.73,2,4,13.64,1
100482,Postpaid,North,App,72,35.13,5.96,0,2,35.13,0
100483,Prepaid,West,App,53,15.55,4.99,1,4,15.55,0
100484,Prepaid,East,App,9,18.32,14.07,1,3,19.19,1
100485,Postpaid,West,App,7,22.63,12.73,1,4,22.94,1
100486,Postpaid,North,Web,64,46.25,13.38,0,5,46.83,1
100487,Prepaid,East,Store,63,30.82,2.79,0,4,30.82,0
100488,Postpaid,Central,Partner,27,26.91,6.91,2,4,26.91,1
100489,Postpaid,South,App,33,22.02,24.1,0,3,27.1,0
100490,Postpaid,North,Store,28,17.93,8.01,1,1,17.93,1
100491,Postpaid,South,App,42,34.22,16.78,2,4,36.23,0
100492,Postpaid,East,Store,16,24.97,6.6,0,5,24.97,1
100493,Prepaid,West,App,68,19.69,6.23,2,1,19.69,1
100494,Family,West,Web,30,40.97,31.05,1,4,48.97,1
100495,Postpaid,Central,Web,13,33.23,19.51,3,4,36.38,0
100496,Postpaid,East,App,22,32.34,22.5,2,2,36.75,0
100497,Postpaid,South,App,64,34.51,21.39,3,4,38.46,0
100498,Postpaid,South,App,21,34.74,0.3,0,2,34.74,1
100499,Postpaid,South,App,58,25.7,17.87,1,4,28.17,0
100500,Family,West,Web,56,27.7,0.2,0,3,27.7,0
100501,Family,North,Store,72,41.1,30.67,0,3,48.94,0
100502,Business,South,Web,12,54.86,25.32,0,1,60.45,0
100503,Postpaid,Central,Partner,29,30.65,6.65,1,1,30.65,1
100504,Postpaid,East,App,61,18.78,17.46,3,1,21.08,1
100505,Family,North,Partner,10,40.0,7.97,3,3,40.0,0
100506,Prepaid,West,Web,3,24.42,12.22,1,2,24.52,0
100507,Family,East,App,2,36.71,17.66,1,1,39.09,0
100508,Postpaid,Central,Web,6,35.79,12.6,4,1,36.04,0
100509,Prepaid,West,Store,58,18.53,9.73,0,3,18.53,1
100510,Prepaid,North,Web,26,13.3,6.29,4,1,13.3,0
100511,Family,South,Web,10,44.82,18.74,3,1,47.65,0
100512,Prepaid,South,Partner,51,30.12,10.04,3,1,30.12,0
100513,Prepaid,West,Web,23,26.96,8.88,2,1,26.96,0
100514,Prepaid,East,Web,10,19.41,1.78,0,4,19.41,0
100515,Prepaid,West,App,72,8.49,3.02,1,1,8.49,0
100516,Prepaid,East,Partner,43,20.62,7.05,3,1,20.62,0
100517,Family,South,Web,32,51.88,3.46,2,2,51.88,0
100518,Prepaid,North,Web,67,15.93,5.53,0,0,15.93,0
100519,Family,South,Web,17,35.36,13.93,2,3,36.18,1
100520,Family,South,App,43,39.08,14.76,0,0,40.24,0
100521,Postpaid,East,App,55,35.3,9.38,2,1,35.3,1
100522,Prepaid,Central,Web,1,22.99,11.52,6,4,22.99,1
100523,Postpaid,South,Partner,20,33.53,10.68,0,5,33.53,0
100524,Prepaid,West,Web,7,19.98,8.5,2,2,19.98,0
100525,Postpaid,North,Store,39,40.34,17.21,0,2,42.52,0
100526,Business,West,App,49,51.72,0.2,1,3,51.72,1
100527,Business,North,Store,12,49.03,26.73,2,1,55.21,0
100528,Family,West,App,11,36.84,17.25,2,2,39.05,0
100529,Prepaid,North,Partner,34,10.4,7.75,0,2,10.4,0
100530,Postpaid,North,Store,29,21.66,13.48,2,1,22.28,0
100531,Postpaid,East,App,8,36.09,26.48,1,5,42.17,0
100532,Postpaid,South,Store,50,39.59,7.4,1,4,39.59,0
100533,Postpaid,East,Partner,56,30.92,3.78,1,8,30.92,0
100534,Prepaid,South,Store,31,21.03,9.04,0,2,21.03,0
100535,Prepaid,Central,App,27,23.85,0.6,0,4,23.85,1
100536,Postpaid,South,Store,12,24.54,20.51,0,2,28.12,0
100537,Prepaid,East,Store,23,10.86,5.95,2,1,10.86,0
100538,Prepaid,Central,App,37,24.59,6.58,2,0,24.59,1
100539,Family,West,Web,72,44.61,21.09,0,2,48.43,0
100540,Business,South,App,14,58.45,6.2,3,3,58.45,0
100541,Postpaid,East,Store,60,33.76,23.45,0,2,38.57,0
100542,Family,North,Store,37,36.69,21.66,1,4,40.75,1
100543,Business,East,Store,40,50.03,37.88,2,1,60.9,0
100544,Prepaid,East,Store,22,18.39,8.99,1,4,18.39,1
100545,Postpaid,West,Web,68,28.96,16.85,4,4,31.0,0
100546,Postpaid,Central,App,5,29.92,7.59,3,2,29.92,1
100547,Prepaid,North,App,16,21.99,0.2,1,2,21.99,1
100548,Family,North,Web,23,38.22,22.19,4,2,42.5,1
100549,Postpaid,South,Partner,42,32.98,9.15,0,2,32.98,0
100550,Postpaid,East,App,31,22.89,13.71,1,2,23.6,0
100551,Prepaid,South,App,67,16.7,13.1,1,4,17.16,1
100552,Prepaid,West,Partner,14,14.35,10.44,0,3,14.35,1
100553,Family,East,App,42,32.85,25.05,3,1,38.34,0
100554,Prepaid,Central,Partner,35,15.55,8.46,1,0,15.55,0
100555,Prepaid,South,Web,23,11.44,13.21,2,5,11.95,1
100556,Prepaid,North,App,2,16.72,6.91,2,4,16.72,1
100557,Postpaid,South,App,59,32.86,31.39,1,2,41.01,0
100558,Postpaid,West,Partner,15,20.67,22.58,1,4,25.12,0
100559,Postpaid,South,App,10,20.33,16.36,0,4,22.16,0
100560,Prepaid,South,Store,42,23.41,6.61,3,0,23.41,0
100561,Prepaid,South,App,11,18.03,17.02,4,1,20.14,1
100562,Family,West,Store,47,46.58,27.86,0,2,53.24,0
100563,Postpaid,Central,Web,53,41.06,5.3,2,2,41.06,0
100564,Postpaid,South,Web,17,28.2,0.2,1,2,28.2,0
100565,Postpaid,North,App,5,27.89,2.83,0,4,27.89,0
100566,Family,East,Store,7,40.18,14.22,0,0,41.11,0
100567,Prepaid,South,Web,4,10.38,9.38,0,2,10.38,0
100568,Postpaid,Central,App,35,17.65,10.64,2,2,17.65,0
100569,Postpaid,East,Web,28,24.18,13.42,2,2,24.77,0
100570,Prepaid,West,Store,56,9.45,10.05,1,5,9.45,0
100571,Family,Central,App,29,24.75,17.91,0,2,27.23,0
100572,Postpaid,West,Partner,47,29.72,11.43,0,1,29.72,0
100573,Family,South,Store,34,44.53,20.92,2,1,48.28,0
100574,Family,West,App,31,41.62,11.4,2,5,41.62,0
100575,Postpaid,South,App,54,17.6,9.58,1,1,17.6,0
100576,Family,East,App,37,46.9,0.2,2,3,46.9,1
100577,Postpaid,Central,App,41,28.93,10.45,3,2,28.93,0
100578,Family,South,App,33,35.47,9.21,0,4,35.47,0
100579,Postpaid,East,Web,52,29.65,24.76,1,4,35.01,0
100580,Postpaid,North,Web,22,29.54,8.95,0,4,29.54,0
100581,Postpaid,North,App,4,30.98,20.64,0,1,34.61,0
100582,Prepaid,West,Web,31,19.17,4.25,4,3,19.17,1
100583,Postpaid,West,Web,23,27.97,28.73,1,5,34.99,0
100584,Family,West,Store,65,44.38,11.66,2,3,44.38,0
100585,Postpaid,South,Partner,70,44.9,5.88,2,3,44.9,1
100586,Prepaid,North,App,16,13.15,11.29,0,3,13.15,0
100587,Prepaid,East,App,31,23.61,15.1,1,3,24.91,1
100588,Prepaid,East,App,32,20.13,15.21,2,4,21.48,1
100589,Prepaid,West,App,17,22.93,7.74,1,1,22.93,1
100590,Business,West,Store,1,51.6,27.44,2,4,58.08,0
100591,Postpaid,Central,App,72,30.02,15.9,3,5,31.65,0
100592,Prepaid,West,Store,47,12.39,4.33,2,2,12.39,0
100593,Postpaid,South,Partner,30,35.27,18.81,0,2,38.13,0
100594,Prepaid,West,Web,14,13.44,8.98,1,3,13.44,0
100595,Prepaid,West,Web,35,20.97,4.75,0,5,20.97,1
100596,Postpaid,Central,Web,20,22.22,16.18,0,4,23.98,0
100597,Postpaid,East,Web,17,28.06,7.08,1,5,28.06,0
100598,Business,West,Store,69,58.22,29.55,0,0,65.59,0
100599,Postpaid,South,App,48,26.29,21.59,1,5,30.31,1
100600,Postpaid,West,App,23,30.5,17.3,1,0,32.73,0
100601,Family,Central,App,15,32.62,19.13,3,6,35.61,0
100602,Family,Central,Store,56,43.23,10.42,0,3,43.23,0
100603,Family,North,Store,44,20.89,11.83,2,1,20.89,0
100604,Business,South,App,62,64.4,21.68,0,4,68.46,1
100605,Family,West,App,55,28.22,9.6,0,3,28.22,0
100606,Family,West,Web,29,36.0,20.91,0,5,39.74,0
100607,Prepaid,Central,App,47,16.72,8.8,2,0,16.72,0
100608,Family,South,App,28,38.2,9.98,0,3,38.2,0
100609,Postpaid,Central,App,7,20.37,12.74,0,1,20.68,0
100610,Postpaid,West,App,3,32.93,9.57,0,5,32.93,0
100611,Postpaid,North,Web,6,32.81,10.11,0,2,32.81,0
100612,Business,North,App,67,38.66,26.91,1,6,44.92,0
100613,Business,West,App,61,59.39,35.79,0,0,69.39,0
100614,Prepaid,North,Partner,29,16.72,6.04,1,2,16.72,0
100615,Family,West,Store,66,33.2,6.53,0,1,33.2,0
100616,Family,East,Store,54,41.76,13.37,1,5,42.34,0
100617,Postpaid,East,Web,10,37.59,12.38,1,2,37.75,0
100618,Prepaid,South,App,17,26.05,7.51,1,2,26.05,1
100619,Prepaid,Central,App,28,13.76,8.01,4,2,13.76,1
100620,Family,West,App,58,37.39,23.11,0,2,42.06,0
100621,Postpaid,West,App,48,35.5,18.61,1,3,38.27,0
100622,Business,West,App,29,46.53,23.61,1,4,51.41,0
100623,Postpaid,East,Store,61,29.69,13.9,1,2,30.49,0
100624,Business,Central,App,24,52.05,33.81,1,2,61.21,0
100625,Postpaid,East,App,66,24.9,0.2,0,7,24.9,1
100626,Family,East,Store,52,43.21,10.23,0,4,43.21,0
100627,Prepaid,South,Store,51,19.17,10.35,2,5,19.17,0
100628,Postpaid,South,Store,7,19.94,23.17,0,5,24.63,0
100629,Family,West,App,11,31.33,14.09,2,1,32.21,1
100630,Business,South,Web,71,55.71,0.2,2,2,55.71,0
100631,Family,West,Web,56,41.55,29.7,2,6,48.98,1
100632,Prepaid,Central,Store,19,23.76,0.2,3,2,23.76,1
100633,Postpaid,East,Web,62,27.8,24.36,1,1,32.99,0
100634,Prepaid,North,App,23,9.91,6.51,1,3,9.91,1
100635,Prepaid,West,App,26,14.01,15.19,2,6,15.35,0
100636,Postpaid,North,App,22,44.16,11.77,1,1,44.16,0
100637,Postpaid,West,Store,36,27.65,13.43,2,2,28.25,1
100638,Family,East,Web,55,28.66,10.39,2,1,28.66,0
100639,Family,East,App,12,35.74,18.42,2,3,38.44,0
100640,Family,East,App,70,37.2,23.06,2,4,41.84,0
100641,Family,East,Partner,22,33.59,30.02,3,5,41.16,0
100642,Prepaid,South,App,70,14.32,4.55,1,5,14.32,0
100643,Prepaid,South,Web,63,13.45,6.45,0,1,13.45,0
100644,Postpaid,East,App,40,26.45,11.32,2,4,26.45,0
100645,Family,Central,Partner,7,49.4,13.98,1,2,50.23,0
100646,Prepaid,North,App,42,20.45,6.79,1,6,20.45,0
100647,Postpaid,South,Web,55,24.37,20.35,0,3,27.88,1
100648,Postpaid,North,Store,71,26.59,12.74,0,1,26.9,0
100649,Prepaid,East,Partner,8,9.84,11.35,2,4,9.84,1
100650,Postpaid,North,Partner,54,30.28,0.2,0,2,30.28,0
100651,Family,West,Web,22,47.41,5.62,0,3,47.41,0
100652,Postpaid,North,App,54,28.09,16.15,2,5,29.84,1
100653,Prepaid,West,Store,42,17.17,3.58,1,2,17.17,0
100654,Family,South,Web,63,39.13,15.89,2,3,40.77,0
100655,Postpaid,East,Store,1,25.51,23.08,2,2,30.16,0
100656,Family,North,Web,37,36.92,15.98,1,4,38.59,1
100657,Prepaid,West,Web,49,23.07,5.22,0,0,23.07,0
100658,Postpaid,Central,App,28,31.73,8.62,2,1,31.73,0
100659,Postpaid,South,App,23,39.65,20.4,1,0,43.18,0
100660,Prepaid,Central,App,24,11.3,12.23,0,4,11.39,0
100661,Family,South,Web,54,43.0,10.67,0,5,43.0,0
100662,Prepaid,East,Store,15,24.22,6.86,0,3,24.22,0
100663,Prepaid,West,App,71,18.9,7.32,2,2,18.9,0
100664,Postpaid,North,Web,16,27.07,23.96,1,1,32.1,0
100665,Postpaid,East,App,30,36.85,16.73,2,4,38.83,0
100666,Family,North,App,72,33.42,24.12,3,1,38.51,0
100667,Business,West,Store,3,52.44,30.93,1,2,60.39,1
100668,Prepaid,East,Store,25,21.96,14.25,1,2,22.9,1
100669,Postpaid,Central,App,62,36.99,23.91,1,3,41.99,0
100670,Prepaid,South,Web,23,18.28,2.81,0,2,18.28,0
100671,Postpaid,Central,Web,20,31.84,2.91,1,3,31.84,0
100672,Business,North,Web,1,42.03,30.48,0,1,49.79,0
100673,Postpaid,West,Partner,11,18.82,24.6,2,4,24.12,0
100674,Postpaid,South,App,15,30.02,16.9,0,4,32.07,0
100675,Postpaid,North,App,64,33.36,15.34,0,0,34.76,0
100676,Family,North,App,40,38.36,19.32,3,4,41.43,0
100677,Postpaid,West,Web,17,29.45,6.95,1,6,29.45,1
100678,Prepaid,South,App,59,16.96,8.5,2,3,16.96,1
100679,Postpaid,East,Partner,44,38.74,15.45,3,0,40.19,0
100680,Prepaid,Central,Store,23,24.1,4.92,0,2,24.1,0
100681,Prepaid,South,Web,19,11.75,5.96,1,2,11.75,1
100682,Prepaid,North,App,16,17.81,8.26,1,3,17.81,0
100683,Postpaid,North,Web,52,27.78,8.78,1,2,27.78,1
100684,Postpaid,North,Store,52,36.26,12.23,0,1,36.36,0
100685,Postpaid,East,Store,47,26.85,5.86,1,2,26.85,0
100686,Postpaid,West,Web,33,34.5,6.04,0,2,34.5,1
100687,Business,South,App,37,61.89,20.49,1,3,65.46,1
100688,Family,North,Partner,65,39.53,18.57,3,2,42.29,1
100689,Postpaid,West,Web,40,32.16,4.58,2,2,32.16,0
100690,Prepaid,South,Web,45,9.88,8.57,1,4,9.88,1
100691,Family,East,App,17,41.49,2.1,0,2,41.49,1
100692,Prepaid,Central,App,33,13.72,12.85,2,2,14.07,1
100693,Prepaid,South,App,2,8.0,4.84,0,2,8.0,1
100694,Family,East,Web,34,47.14,16.14,0,3,48.87,0
100695,Postpaid,West,App,58,37.21,20.04,1,3,40.58,0
100696,Family,West,Partner,49,37.86,11.88,1,2,37.86,0
100697,Postpaid,West,Partner,65,29.73,7.87,2,3,29.73,0
100698,Postpaid,West,App,25,29.91,16.72,1,6,31.89,0
100699,Prepaid,East,Web,57,20.54,10.05,0,1,20.54,0
100700,Prepaid,East,App,53,20.47,6.37,1,2,20.47,0
100701,Prepaid,West,App,51,22.77,8.51,3,3,22.77,0
100702,Prepaid,West,App,58,19.79,4.89,1,3,19.79,1
100703,Family,West,Web,34,36.73,17.62,1,3,39.09,0
100704,Prepaid,South,Partner,25,17.16,1.78,1,2,17.16,0
100705,Postpaid,West,App,43,17.41,16.72,1,2,19.39,0
100706,Family,South,App,28,41.52,5.1,4,2,41.52,1
100707,Family,North,Store,50,35.64,10.91,0,9,35.64,0
100708,Postpaid,South,Store,63,28.75,10.4,1,5,28.75,0
100709,Postpaid,South,App,2,21.64,17.92,0,1,24.13,0
100710,Business,West,Web,45,53.62,49.41,1,1,69.33,1
100711,Postpaid,South,Partner,31,30.42,19.82,2,1,33.71,0
100712,Family,West,App,8,45.65,27.0,0,1,51.95,0
100713,Family,East,Web,17,48.82,10.74,3,3,48.82,0
100714,Family,North,Web,60,22.0,18.77,0,2,24.84,0
100715,Prepaid,South,Store,27,11.82,1.95,0,3,11.82,0
100716,Postpaid,East,Web,7,25.75,12.54,0,4,25.98,0
100717,Prepaid,West,Store,54,15.57,7.51,0,2,15.57,0
100718,Postpaid,South,Store,18,21.18,16.08,1,2,22.89,0
100719,Business,South,App,27,44.89,14.74,1,2,46.04,0
100720,Postpaid,South,Web,15,32.15,16.46,1,1,34.02,0
100721,Postpaid,North,App,54,32.44,21.68,1,5,36.51,1
100722,Prepaid,North,App,67,18.16,2.6,0,1,18.16,0
100723,Business,Central,Store,70,57.92,40.02,2,2,69.69,0
100724,Prepaid,North,App,6,8.0,6.95,2,2,8.0,1
100725,Prepaid,North,App,67,20.44,12.48,0,2,20.64,1
100726,Prepaid,Central,App,46,18.3,13.08,2,2,18.75,0
100727,Prepaid,West,Web,60,24.02,11.06,0,3,24.02,1
100728,Postpaid,East,Store,6,22.87,5.94,2,2,22.87,1
100729,Postpaid,West,App,62,24.51,11.74,0,3,24.51,1
100730,Prepaid,Central,Web,24,15.28,9.12,1,2,15.28,1
100731,Prepaid,North,Web,29,14.91,3.3,1,0,14.91,1
100732,Prepaid,South,App,65,19.89,7.29,0,4,19.89,0
100733,Postpaid,Central,Store,53,27.99,17.66,2,3,30.37,1
100734,Prepaid,West,App,37,9.55,3.52,0,2,9.55,0
100735,Postpaid,Central,Store,49,30.99,5.82,0,1,30.99,0
100736,Prepaid,South,Web,26,19.07,8.1,0,3,19.07,0
100737,Prepaid,Central,App,71,21.26,4.39,2,3,21.26,0
100738,Postpaid,South,Store,6,32.22,11.73,1,2,32.22,1
100739,Postpaid,West,App,42,24.19,19.3,1,2,27.26,0
100740,Prepaid,Central,Store,4,16.95,12.83,2,5,17.3,0
100741,Prepaid,North,App,31,12.58,17.23,3,3,14.77,1
100742,Family,South,Web,37,40.69,14.66,0,4,41.81,1
100743,Prepaid,East,Store,61,10.21,15.27,0,5,11.58,0
100744,Postpaid,Central,App,68,34.41,5.09,0,6,34.41,0
100745,Postpaid,North,Web,54,26.25,11.6,1,4,26.25,0
100746,Prepaid,Central,App,70,11.38,6.8,1,2,11.38,1
100747,Postpaid,South,Store,9,24.27,14.28,2,4,25.22,1
100748,Family,South,Store,38,33.54,20.98,1,2,37.32,1
100749,Family,South,App,43,33.66,23.18,0,3,38.36,1
100750,Prepaid,Central,App,6,17.83,0.2,1,1,17.83,1
100751,Prepaid,North,App,43,21.56,9.73,0,5,21.56,0
100752,Prepaid,East,Web,4,11.16,8.41,1,0,11.16,0
100753,Postpaid,North,Web,46,29.44,26.22,0,2,35.42,0
100754,Postpaid,Central,App,16,23.61,14.05,4,2,24.47,0
100755,Prepaid,West,App,68,16.02,12.61,1,2,16.28,0
100756,Prepaid,South,Partner,24,18.65,8.64,0,2,18.65,1
100757,Business,South,App,44,57.09,19.0,2,1,60.03,1
100758,Prepaid,South,App,44,25.63,6.0,1,2,25.63,1
100759,Postpaid,South,Web,63,24.51,17.2,0,4,26.7,0
100760,Postpaid,West,App,25,45.5,21.02,3,2,49.29,0
100761,Prepaid,East,Partner,26,17.2,5.76,1,2,17.2,0
100762,Prepaid,East,App,50,12.59,8.6,2,5,12.59,0
100763,Prepaid,West,Web,5,24.26,0.2,0,2,24.26,0
100764,Family,East,App,40,30.57,29.68,1,3,38.0,0
100765,Prepaid,North,App,28,17.98,7.77,2,2,17.98,1
100766,Prepaid,North,App,71,23.59,8.25,3,2,23.59,1
100767,Prepaid,South,Partner,39,21.87,8.93,2,3,21.87,1
100768,Prepaid,West,Store,56,22.87,9.92,1,2,22.87,1
100769,Postpaid,North,App,60,26.97,18.53,1,4,29.71,0
100770,Prepaid,East,Partner,11,25.08,7.25,1,2,25.08,1
100771,Postpaid,South,App,46,28.73,9.78,1,0,28.73,1
100772,Postpaid,West,App,49,34.11,18.09,3,2,36.67,0
100773,Family,North,App,32,27.56,5.4,0,0,27.56,0
100774,Prepaid,East,Web,15,16.41,10.81,0,4,16.41,0
100775,Family,North,App,34,43.59,21.64,2,3,47.64,1
100776,Postpaid,South,App,4,27.68,20.24,0,1,31.14,0
100777,Prepaid,North,Partner,72,18.01,13.91,0,2,18.81,0
100778,Family,East,Store,7,38.33,20.2,0,2,41.77,1
100779,Family,West,App,11,41.42,7.15,1,2,41.42,1
100780,Prepaid,North,Store,10,23.66,12.17,1,3,23.73,0
100781,Family,West,App,15,40.37,23.85,3,2,45.34,0
100782,Postpaid,East,Store,14,34.11,17.62,1,5,36.47,0
100783,Postpaid,East,App,46,28.69,16.17,1,3,30.45,1
100784,Business,West,Store,9,50.9,19.55,2,3,54.07,0
100785,Postpaid,South,Web,51,22.4,15.8,0,4,23.99,0
100786,Family,West,App,30,33.04,10.33,1,0,33.04,0
100787,Prepaid,West,App,29,16.04,9.16,1,3,16.04,0
100788,Family,West,App,37,26.85,10.64,1,2,26.85,0
100789,Postpaid,South,Web,3,29.95,4.26,2,1,29.95,0
100790,Prepaid,West,Web,37,21.31,6.87,1,4,21.31,0
100791,Postpaid,North,Web,38,36.48,17.29,0,1,38.71,0
100792,Prepaid,East,Partner,54,8.0,4.02,2,3,8.0,1
100793,Prepaid,North,Web,11,15.88,12.18,0,3,15.95,0
100794,Prepaid,North,Partner,4,20.61,7.01,1,2,20.61,0
100795,Postpaid,West,Store,5,30.11,24.21,0,3,35.24,0
100796,Prepaid,Central,App,70,20.51,9.78,1,2,20.51,0
100797,Prepaid,North,Store,25,17.87,8.56,0,7,17.87,0
100798,Family,East,App,17,23.39,35.75,2,6,33.37,0
100799,Postpaid,West,App,10,25.64,20.69,1,2,29.29,1
100800,Family,Central,App,19,26.62,22.86,0,2,31.18,1
100801,Prepaid,West,App,32,10.45,10.6,3,2,10.45,1
100802,Family,North,Web,70,34.53,27.96,3,2,41.24,1
100803,Postpaid,North,App,55,31.68,23.55,0,5,36.53,0
100804,Prepaid,West,App,62,12.07,10.46,0,1,12.07,0
100805,Prepaid,South,Partner,4,14.33,8.63,2,3,14.33,1
100806,Postpaid,Central,Store,42,33.14,6.06,0,5,33.14,0
100807,Prepaid,Central,App,36,12.77,5.77,2,0,12.77,0
100808,Postpaid,Central,App,15,21.49,14.62,0,2,22.59,0
100809,Business,South,App,36,50.84,40.72,0,2,62.9,0
100810,Prepaid,West,Partner,43,20.71,12.61,2,0,20.97,0
100811,Prepaid,West,App,1,19.56,3.55,0,1,19.56,1
100812,Business,North,Partner,71,48.83,35.53,0,7,58.72,0
100813,Postpaid,South,App,54,23.55,14.23,1,4,24.48,0
100814,Prepaid,South,Web,67,15.49,9.38,0,4,15.49,0
100815,Family,South,App,7,46.61,10.08,1,6,46.61,0
100816,Family,Central,Store,5,30.82,13.78,2,0,31.57,1
100817,Postpaid,Central,App,68,46.63,0.2,1,1,46.63,0
100818,Postpaid,South,App,68,24.71,19.48,1,5,27.85,0
100819,Prepaid,East,Partner,47,9.31,2.54,0,1,9.31,0
100820,Prepaid,North,Web,15,13.3,0.2,0,0,13.3,0
100821,Postpaid,South,App,21,26.8,15.94,0,1,28.45,0
100822,Prepaid,North,Web,58,15.65,6.33,1,0,15.65,0
100823,Postpaid,West,App,67,24.53,14.34,1,5,25.51,0
100824,Family,West,Partner,49,41.33,9.93,0,3,41.33,1
100825,Prepaid,West,App,29,11.04,13.3,1,2,11.59,1
100826,Postpaid,Central,App,60,29.43,16.94,2,2,31.5,0
100827,Prepaid,North,App,19,9.21,2.77,0,5,9.21,1
100828,Family,West,App,10,36.78,16.48,2,2,38.66,0
100829,Prepaid,North,Partner,28,18.22,13.67,0,1,18.92,0
100830,Postpaid,South,App,34,16.43,24.08,0,3,21.5,0
100831,Postpaid,East,App,45,12.65,6.91,1,3,12.65,0
100832,Postpaid,North,Web,50,30.32,14.1,0,6,31.2,0
100833,Postpaid,North,App,53,34.42,16.79,3,2,36.44,1
100834,Family,South,App,15,21.09,17.59,1,4,23.44,0
100835,Postpaid,North,Web,48,39.65,11.84,2,2,39.65,0
100836,Family,Central,App,4,43.47,7.88,0,3,43.47,0
100837,Business,South,Web,67,47.76,31.57,3,3,55.98,1
100838,Postpaid,East,Store,32,31.46,11.28,3,4,31.46,1
100839,Postpaid,Central,App,69,39.16,18.32,6,5,41.81,1
100840,Prepaid,East,Store,63,9.01,0.2,3,2,9.01,1
100841,Family,East,App,15,34.17,19.34,2,2,37.25,0
